year,parent_entity,parent_type,reporting_entity,commodity,production_value,production_unit,product_emissions_MtCO2,flaring_emissions_MtCO2,venting_emissions_MtCO2,own_fuel_use_emissions_MtCO2,fugitive_methane_emissions_MtCO2e,fugitive_methane_emissions_MtCH4,total_operational_emissions_MtCO2e,total_emissions_MtCO2e,source
1988,ExxonMobil,Investor-owned Company,Mobil,Natural Gas,1561.47,Bcf/yr,83.4351976125,0.1448071253091409,2.380716983995732,4.7778653620684794,23.07757075443481,0.8241989555155289,30.38096022580816,113.81615783830816,Mobil Corp (1990) Annual Report 1989.
1989,ExxonMobil,Investor-owned Company,Mobil,Natural Gas,1657.465,Bcf/yr,88.56457044375,0.1537094801376365,2.5270770977850905,5.071595747815091,24.49631809160553,0.8748685032716262,32.24870041734335,120.81327086109336,Mobil Corp (1990) Annual Report 1989.
1990,ExxonMobil,Investor-owned Company,Mobil,Natural Gas,1615.125,Bcf/yr,86.30218546875,0.1497829662208856,2.4625228270643085,4.9420416613260905,23.8705588098116,0.8525199574932714,31.424906264422884,117.72709173317288,"Mobil Oil Company (1995) SEC Form 10-k for 1994, p. 11."
1991,ExxonMobil,Investor-owned Company,Mobil,Natural Gas,1687.76,Bcf/yr,90.1833459,0.1565189685435876,2.573266791490477,5.1642939303891175,24.944059646682227,0.8908592730957938,32.83813933710541,123.02148523710542,"Mobil Oil Company (1995) SEC Form 10-k for 1994, p. 11."
1992,ExxonMobil,Investor-owned Company,Mobil,Natural Gas,1680.46,Bcf/yr,89.793279525,0.1558419833855271,2.5621367448144805,5.141957018925496,24.836170115338444,0.8870060755478015,32.696105862463945,122.48938538746395,"Mobil Oil Company (1995) SEC Form 10-k for 1994, p. 11."
1993,ExxonMobil,Investor-owned Company,Mobil,Natural Gas,1682.65,Bcf/yr,89.9102994375,0.1560450789329452,2.56547575881728,5.148658092364583,24.868536974741577,0.8881620348121991,32.738715904856384,122.6490153423564,"Mobil Oil Company (1995) SEC Form 10-k for 1994, p. 11."
1994,ExxonMobil,Investor-owned Company,Mobil,Natural Gas,1704.55,Bcf/yr,91.0804985625,0.1580760344071267,2.59886589884527,5.2156688267554445,25.19220556877292,0.8997216274561757,33.16481632878076,124.24531489128076,"Mobil Oil Company (1995) SEC Form 10-k for 1994, p. 11."
1995,ExxonMobil,Investor-owned Company,Mobil,Natural Gas,1662.21,Bcf/yr,88.81811358750002,0.1541495204903758,2.5343116281244886,5.086114740266445,24.566446286978994,0.8773730816778212,32.3410221758603,121.1591357633603,OGJ 100 data.
1996,ExxonMobil,Investor-owned Company,Mobil,Natural Gas,1674.255,Bcf/yr,89.46172310624998,0.1552665460011756,2.5526762051398832,5.122970644181419,24.744464013696227,0.8837308576320081,32.57537740901871,122.0371005152687,OGJ 100 data.
1966,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,796.0649999999998,Bcf/yr,42.53673819375,0.0738252314864975,1.213731590017459,2.4358401951078426,11.765353393039344,0.420191192608548,15.488750409651145,58.025488603401136,Socony Mobil (1969) Annual Report for 1968.
1967,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,869.43,Bcf/yr,46.4569052625,0.0806289323250055,1.3255885591112275,2.6603261553172315,12.849643183044346,0.4589158279658695,16.91618682979781,63.37309209229781,Socony Mobil (1969) Annual Report for 1968.
1968,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,958.747100525,Bcf/yr,51.22945288267772,0.0889119941628716,1.4617671204547833,2.9336231644424697,14.169695253815258,0.5060605447791163,18.653997532875383,69.8834504155531,"Mobil Oil Corporation (1972) Annual Report for 1971, p. 22."
1969,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,1075.2992929,Bcf/yr,57.457273591995374,0.0997207755844178,1.6394700439237582,3.2902554934796298,15.89226531031238,0.5675809039397278,20.921711623300183,78.37898521529556,"Mobil Oil Corporation (1972) Annual Report for 1971, p. 22."
1970,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,1186.234511955,Bcf/yr,63.384958353175485,0.1100086518592706,1.808608970785962,3.6297007217301647,17.531819939540277,0.6261364264121527,23.080138283915677,86.46509663709116,"Mobil Oil Corporation (1972) Annual Report for 1971, p. 22."
1971,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,1244.510608325,Bcf/yr,66.49886871758598,0.1154130425869683,1.8974604327987008,3.808016886807168,18.39310497048608,0.6568966060887885,24.21399533267892,90.71286405026488,"Mobil Oil Corporation (1972) Annual Report for 1971, p. 22."
1972,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,1262.06364922,Bcf/yr,67.43679351650917,0.1170408711026867,1.924222921081856,3.861726574531679,18.65252816991344,0.6661617203540514,24.55551853662966,91.99231205313882,"Mobil Oil Corporation (1974) Annual Report for 1973, p. 41 or Mobil Corp (1976) Annual Report for 1975, p. 45."
1973,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,1292.605940735,Bcf/yr,69.06878268574881,0.1198732927532089,1.970789651239918,3.9551814322668366,19.103924542203647,0.682283019364416,25.14976891846361,94.21855160421242,"Mobil Oil Corporation (1974) Annual Report for 1973, p. 41 or Mobil Corp (1976) Annual Report for 1975, p. 45."
1974,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,1257.148797565,Bcf/yr,67.17417456188882,0.11658507909933,1.9167294240509312,3.8466878613433826,18.579889671052875,0.6635674882518883,24.45989203554652,91.63406659743532,"Mobil Oil Corporation (1974) Annual Report for 1973, p. 41 or Mobil Corp (1976) Annual Report for 1975, p. 45."
1975,ExxonMobil,Investor-owned Company,Mobil Oil,Natural Gas,1162.362376075,Bcf/yr,62.109380612597526,0.1077948050535222,1.7722119863201895,3.5566555456207016,17.179004384435036,0.6135358708726798,22.61566672142945,84.72504733402698,"Mobil Oil (1977) Annual Report for 1976, p. 6."
1955,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,310.98,Bcf/yr,16.616827575000002,0.0288395677333773,0.4741399883974669,0.951552428350244,4.5960940352450805,0.1641462155444671,6.0506260197261685,22.66745359472617,"SoconyMobil Oil Company (1962) Annual Report for 1961, Operating Results table."
1956,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,333.245,Bcf/yr,17.80653001875,0.0309043724654618,0.5080866307592573,1.0196800083142872,4.9251571058436125,0.1758984680658433,6.483828117382619,24.29035813613262,"SoconyMobil Oil Company (1962) Annual Report for 1961, Operating Results table."
1957,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,355.51,Bcf/yr,18.9962324625,0.0329691771975463,0.5420332731210478,1.0878075882783305,5.254220176442147,0.1876507205872195,6.917030215039072,25.913262677539077,"SoconyMobil Oil Company (1962) Annual Report for 1961, Operating Results table."
1958,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,345.29,Bcf/yr,18.4501395375,0.0320213979762616,0.5264512077746522,1.0565359122292617,5.103174832560852,0.1822562440200304,6.718183350541028,25.168322888041033,"SoconyMobil Oil Company (1962) Annual Report for 1961, Operating Results table."
1959,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,369.745,Bcf/yr,19.756861893750003,0.0342892982557643,0.5637368641392417,1.1313645656323912,5.464604762562521,0.1951644558058043,7.193995490589918,26.95085738433992,"SoconyMobil Oil Company (1962) Annual Report for 1961, Operating Results table."
1960,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,403.69,Bcf/yr,21.5706705375,0.0374372792407456,0.6154915811826271,1.2352312039382274,5.966291083311103,0.2130818244039679,7.854451147672703,29.4251216851727,"SoconyMobil Oil Company (1962) Annual Report for 1961, Operating Results table."
1961,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,426.685,Bcf/yr,22.79937961875,0.0395697824886362,0.6505512282120174,1.305592475048633,6.306143107044015,0.2252193966801433,8.301856592793301,31.101236211543306,"SoconyMobil Oil Company (1962) Annual Report for 1961, Operating Results table."
1962,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,541.295,Bcf/yr,28.92342170625,0.050198449470186,0.8252929610251682,1.6562819850274786,8.00000874914138,0.2857145981836207,10.531782144664213,39.455203850914216,"Socony Mobil (1966) Annual Report for 1965, p. 21."
1963,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,579.62,Bcf/yr,30.971270175,0.0537526215500037,0.8837257060741519,1.7735507702114877,8.566428788696232,0.3059438853105797,11.277457886531876,42.24872806153188,"Socony Mobil (1966) Annual Report for 1965, p. 21."
1964,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,702.26,Bcf/yr,37.524385275,0.0651259722054201,1.0707104902308993,2.148810882800316,10.378972915271756,0.3706776041168484,13.663620260508392,51.1880055355084,"Socony Mobil (1966) Annual Report for 1965, p. 21."
1965,ExxonMobil,Investor-owned Company,SoconyMobil,Natural Gas,727.4449999999998,Bcf/yr,38.87011426875,0.0674615710007288,1.1091091512630886,2.225873227349808,10.751191798407802,0.3839711356574215,14.153635748021427,53.02375001677143,"Socony Mobil (1966) Annual Report for 1965, p. 21."
1900,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,6.144,Bcf/yr,0.32829696,0.0005697803850854,0.009367535174976,0.0187997238400665,0.09080455898304,0.00324301996368,0.119541598383168,0.447838558383168,Standard Oil (NJ) Annual Reports
1901,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,8.64,Bcf/yr,0.4616676,0.0008012536665264,0.01317309633981,0.0264371116500936,0.1276939110699,0.004560496823925,0.16810537272633,0.6297729727263301,Standard Oil (NJ) Annual Reports
1902,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,9.888,Bcf/yr,0.52835292,0.0009169903072468,0.015075876922227,0.0302558055551071,0.14613858711333,0.0052192352540475,0.192387259897911,0.720740179897911,Standard Oil (NJ) Annual Reports
1903,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,11.472,Bcf/yr,0.61299198,0.0010638868127767,0.0174909445845255,0.0351026093576242,0.169549137476145,0.0060553263384337,0.2232065782310715,0.8361985582310715,Standard Oil (NJ) Annual Reports
1904,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,12.336,Bcf/yr,0.6591587400000001,0.0011440121794293,0.0188082542185065,0.0377463205226336,0.182318528583135,0.0065113760208262,0.2400171155037045,0.8991758555037046,Standard Oil (NJ) Annual Reports
1905,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,15.36,Bcf/yr,0.8207424,0.0014244509627135,0.02341883793744,0.0469993096001664,0.2270113974576,0.0081075499092,0.2988539959579199,1.11959639595792,Standard Oil (NJ) Annual Reports
1906,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,18.672,Bcf/yr,0.99771498,0.0017315982015487,0.0284685248677005,0.0571335357327022,0.275960730034395,0.0098557403583712,0.3632943888363465,1.3610093688363465,Standard Oil (NJ) Annual Reports
1907,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,19.536,Bcf/yr,1.0438817400000002,0.0018117235682013,0.0297858345016815,0.0597772468977116,0.2887301211413851,0.0103117900407637,0.3801049261089796,1.4239866661089795,Standard Oil (NJ) Annual Reports
1908,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,19.296,Bcf/yr,1.03105764,0.0017894665219089,0.029419915158909,0.059042882685209,0.28518306805611,0.0101851095734325,0.375435332422137,1.4064929724221369,Standard Oil (NJ) Annual Reports
1909,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,23.088,Bcf/yr,1.2336784200000002,0.0021411278533288,0.0352014407747145,0.0706458372427501,0.341226506803455,0.0121866609572662,0.4492149126742485,1.6828933326742488,Standard Oil (NJ) Annual Reports
1910,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,24.432,Bcf/yr,1.30549338,0.0022657673125663,0.0372505890942405,0.0747582768327646,0.3610900040809949,0.0128960715743212,0.4753646373205664,1.7808580173205664,Standard Oil (NJ) Annual Reports
1911,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,24.624,Bcf/yr,1.31575266,0.0022835729496002,0.0375433245684585,0.0753457682027667,0.363927646549215,0.0129974159481862,0.4791003122700405,1.7948529722700404,Standard Oil (NJ) Annual Reports
1912,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,26.976,Bcf/yr,1.44142884,0.0025016920032657,0.0411293341276289,0.0825425374852922,0.39868876678491,0.0142388845280325,0.5248623304010969,1.9662911704010968,Standard Oil (NJ) Annual Reports
1913,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,27.936,Bcf/yr,1.49272524,0.0025907201884353,0.042593011498719,0.0854799943353026,0.4128769791260099,0.0147456063973574,0.5435407051484669,2.0362659451484673,Standard Oil (NJ) Annual Reports
1914,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,28.416,Bcf/yr,1.5183734400000002,0.0026352342810201,0.043324850184264,0.0869487227603078,0.4199710852965601,0.01499896733202,0.5528798925221521,2.071253332522152,Standard Oil (NJ) Annual Reports
1915,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,30.192,Bcf/yr,1.61327178,0.0027999364235839,0.0460326533207805,0.092383017932827,0.446219278127595,0.0159364027902712,0.5874348858047865,2.2007066658047867,Standard Oil (NJ) Annual Reports
1916,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,36.144,Bcf/yr,1.93130946,0.0033519111716354,0.0551074530215385,0.1105952504028915,0.534186194642415,0.0190780783800862,0.7032408092384805,2.634550269238481,Standard Oil (NJ) Annual Reports
1917,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,38.16,Bcf/yr,2.0390319,0.0035388703604915,0.0581811755008275,0.1167639097879134,0.563981440558725,0.0201421943056687,0.7424653962079574,2.7814972962079567,Standard Oil (NJ) Annual Reports
1918,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,34.608,Bcf/yr,1.84923522,0.003209466075364,0.0527655692277945,0.1058953194428749,0.511485054896655,0.0182673233891662,0.6733554096426885,2.5225906296426883,Standard Oil (NJ) Annual Reports
1919,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,35.808,Bcf/yr,1.91335572,0.003320751306826,0.0545951659416569,0.1095671405053879,0.52922032032303,0.0189007257258225,0.6967033780769009,2.610059098076901,Standard Oil (NJ) Annual Reports
1920,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,38.976,Bcf/yr,2.08263384,0.0036145443178857,0.059425301266254,0.1192607481104222,0.5760414210486601,0.020572907894595,0.758342014743222,2.8409758547432222,Standard Oil (NJ) Annual Reports
1921,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,32.352,Bcf/yr,1.72868868,0.0030002498402155,0.0493259274057329,0.0989922958453504,0.4781427558950699,0.0170765269962524,0.6294612289863689,2.358149908986369,Standard Oil (NJ) Annual Reports
1922,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,37.248,Bcf/yr,1.99030032,0.0034542935845804,0.056790681998292,0.1139733257804035,0.55050263883468,0.01966080852981,0.724720940197956,2.715021260197956,Standard Oil (NJ) Annual Reports
1923,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,49.2,Bcf/yr,2.6289405,0.004562694489942,0.0750134652683625,0.150544663563033,0.727145882481375,0.0259694958029062,0.9572667058027124,3.586207205802713,Standard Oil (NJ) Annual Reports
1924,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,55.776,Bcf/yr,2.98032084,0.0051725375583537,0.085039655260329,0.1706662429856042,0.8243351370179101,0.0294405406077825,1.085213572822197,4.065534412822196,Standard Oil (NJ) Annual Reports
1925,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,58.08,Bcf/yr,3.1034322,0.0053862052027608,0.0885524809509449,0.1777161394256292,0.85838684663655,0.0306566730941625,1.1300416722158848,4.2334738722158844,Standard Oil (NJ) Annual Reports
1926,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,64.128,Bcf/yr,3.4265995200000003,0.0059470827693292,0.097773648388812,0.1962221175806947,0.94777258438548,0.03384902087091,1.247715433124316,4.674314953124316,Standard Oil (NJ) Annual Reports
1927,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,70.608,Bcf/yr,3.772850220000001,0.006548023019224,0.1076534706436695,0.2160499513182649,1.043543017687905,0.0372693934888537,1.3737944626690637,5.146644682669064,Standard Oil (NJ) Annual Reports
1928,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,76.608,Bcf/yr,4.09345272,0.007104449176534,0.116801454212982,0.2344090566308299,1.13221934481978,0.040436405172135,1.490534304840126,5.583987024840126,Standard Oil (NJ) Annual Reports
1929,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,93.696,Bcf/yr,5.00652864,0.0086891508725529,0.142854911418384,0.286695788561015,1.38476952449136,0.04945605444612,1.823009375343312,6.829538015343312,Standard Oil (NJ) Annual Reports
1930,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,94.548242,Bcf/yr,5.0520671259675005,0.0087681858294126,0.144154294053897,0.2893035219993136,1.3973651395559474,0.0499058978412838,1.8395911414385704,6.891658267406072,"Standard Oil (NJ) Annual Report 1930, P.8"
1931,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,82.656,Bcf/yr,4.416620040000001,0.0076653267431025,0.126022621650849,0.2529150347858955,1.22160508256871,0.0436287529488825,1.6082080657485571,6.024828105748559,Standard Oil (NJ) Annual Reports
1932,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,76.512,Bcf/yr,4.08832308,0.0070955463580171,0.116655086475873,0.2341153109458289,1.1308005235856702,0.0403857329852025,1.488666467365389,5.5769895473653905,Standard Oil (NJ) Annual Reports
1933,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,76.656,Bcf/yr,4.09601754,0.0071089005857925,0.1168746380815365,0.2345559294733304,1.132928755436835,0.0404617412656012,1.4914682235774943,5.587485763577495,Standard Oil (NJ) Annual Reports
1934,ExxonMobil,Investor-owned Company,Standard Oil of New Jersey,Natural Gas,87.168,Bcf/yr,4.65771312,0.0080837592133996,0.132901905294972,0.2667210819809443,1.2882896805718802,0.04601034573471,1.6959964270611962,6.353709547061197,Standard Oil (NJ) Annual Reports
